Date,Open,High,Low,Close,Volume
8/12/1994,46.0469,46.3438,46.0469,46.3281,184100
8/15/1994,46.375,46.4844,46.3125,46.3125,325900
8/16/1994,46.3438,46.6875,46.1563,46.6406,1089500
8/17/1994,46.7031,46.7344,46.5781,46.6094,133700
8/18/1994,46.4531,46.5625,46.4063,46.4531,620000
8/19/1994,46.4688,46.5156,46.3125,46.4219,103200
8/22/1994,46.4375,46.4375,46.2813,46.375,79700
8/23/1994,46.5781,46.8594,46.5156,46.6406,268600
8/24/1994,46.6875,47.1406,46.6719,47.1406,254700
8/25/1994,47.0938,47.2031,46.8906,47.0156,147400
8/26/1994,47.125,47.7813,47.125,47.6875,339500
8/29/1994,47.8125,47.9844,47.6406,47.6563,350300
8/30/1994,47.6406,47.8594,47.5781,47.7813,36000
8/31/1994,47.7031,47.8906,47.5938,47.6563,356200
9/1/1994,47.5,47.5313,47.3281,47.5,294600
9/2/1994,47.7188,47.7188,47.2188,47.2969,99600
9/6/1994,47.2656,47.3594,47.125,47.3125,229800
9/7/1994,47.4219,47.4219,47.2188,47.2656,27900
9/8/1994,47.3594,47.5625,47.3438,47.5,284800
9/9/1994,47.0313,47.125,46.8125,47,488400
9/12/1994,47,47.0625,46.7813,46.8594,129400
9/13/1994,46.9531,47.125,46.8594,47,389200
9/14/1994,46.8438,47.1094,46.8438,47.0469,423500
9/15/1994,47.1719,47.6406,47.1719,47.6406,779800
9/16/1994,47,47.1406,46.8438,47.0156,571300
9/19/1994,47.125,47.3281,47.0156,47.0625,167300
9/20/1994,46.8125,46.8594,46.1719,46.1719,355600
9/21/1994,46.3125,46.3125,45.7344,46.1719,397500
9/22/1994,46.2813,46.2813,46.0156,46.0625,266400
9/23/1994,46.0781,46.1719,45.8281,45.9063,176600
9/26/1994,46.0781,46.1719,45.9844,46.1406,223000
9/27/1994,46.1406,46.2656,46,46.1094,479500
9/28/1994,46.3594,46.5313,46.3281,46.4688,324000
9/29/1994,46.4688,46.4688,46.0938,46.2344,195900
9/30/1994,46.2188,46.4375,46.1719,46.1719,5200
10/3/1994,46.2031,46.25,45.9844,46.0625,72600
10/4/1994,46.2969,46.2969,45.3438,45.375,84200
10/5/1994,45.2969,45.3906,45,45.3906,461900
10/6/1994,45.4219,45.4531,45.1719,45.25,345200
10/7/1994,45.25,45.5781,45.2031,45.4531,188700
10/10/1994,45.6563,46.0156,45.6406,45.9375,213600
10/11/1994,46.1406,46.75,46.1406,46.625,461400
10/12/1994,46.6875,46.75,46.5781,46.6875,162400
10/13/1994,47.2188,47.3281,46.7969,46.8438,1564500
10/14/1994,47,47.0625,46.6875,47.0469,72800
10/17/1994,47,47.0625,46.9063,46.9531,282300
10/18/1994,46.9063,46.9063,46.6875,46.8438,132100
10/19/1994,46.6719,47.2344,46.6563,47.0625,136700
10/20/1994,47.0625,47.0625,46.6094,46.75,290300
10/21/1994,46.625,46.6875,46.3594,46.5625,87800
10/24/1994,46.5781,46.7656,46.1563,46.1719,149600
10/25/1994,46.0156,46.3125,46,46.2188,91800
10/26/1994,46.3906,46.4375,46.1719,46.3906,201000
10/27/1994,46.5625,46.6719,46.4531,46.6719,210300
10/28/1994,46.7656,47.7031,46.7656,47.641,192100
10/31/1994,47.5469,47.5938,47.4688,47.4844,36300
11/1/1994,47.2813,47.2813,46.9375,46.9531,435200
11/2/1994,46.8125,47.2344,46.6875,46.6875,115600
11/3/1994,46.8438,47.0156,46.7813,46.9375,87000
11/4/1994,47.1563,47.1563,46.3281,46.3281,124400
11/7/1994,46.4375,46.5938,46.3125,46.4688,115000
11/8/1994,46.625,46.9844,46.5469,46.8281,308300
11/9/1994,47.3281,47.3281,46.5,46.9063,318500
11/10/1994,46.9375,47.0313,46.5469,46.5781,172100
11/11/1994,46.5156,46.5625,46.2813,46.4063,302200
11/14/1994,46.6094,46.8594,46.6094,46.8438,181400
11/15/1994,46.7969,47.0938,46.3281,46.6875,316900
11/16/1994,46.7656,46.8438,46.6094,46.8438,106900
11/17/1994,46.875,46.875,46.3438,46.5313,104700
11/18/1994,46.5469,46.625,46.2656,46.4688,269300
11/21/1994,46.4375,46.5781,46,46,283100
